set,cluster,num_images
9,S9_cluster32,6
9,S9_cluster33,5
9,S9_cluster34,2
9,S9_cluster35,2
9,S9_cluster36,2
9,S9_cluster37,10
9,S9_cluster38,7
9,S9_cluster39,2
9,S9_cluster4,2
9,S9_cluster40,49
9,S9_cluster41,11
9,S9_cluster42,2
9,S9_cluster43,2
9,S9_cluster44,2
9,S9_cluster45,4
9,S9_cluster46,3
9,S9_cluster47,2
9,S9_cluster48,2
9,S9_cluster49,2
9,S9_cluster5,2
9,S9_cluster50,2
9,S9_cluster51,2
9,S9_cluster52,2
9,S9_cluster53,35
9,S9_cluster54,8
9,S9_cluster55,13
9,S9_cluster56,18
9,S9_cluster57,7
9,S9_cluster58,4
9,S9_cluster59,2
9,S9_cluster6,2
9,S9_cluster60,2
9,S9_cluster61,3
9,S9_cluster62,2
9,S9_cluster63,9
9,S9_cluster64,3
9,S9_cluster65,2
9,S9_cluster66,2
9,S9_cluster67,5
9,S9_cluster68,2
9,S9_cluster69,4
9,S9_cluster7,2
9,S9_cluster70,53
9,S9_cluster71,2
9,S9_cluster72,2
9,S9_cluster73,7
9,S9_cluster74,2
9,S9_cluster75,3
9,S9_cluster76,7
9,S9_cluster77,2
9,S9_cluster78,4
9,S9_cluster79,6
9,S9_cluster8,2
9,S9_cluster80,3
9,S9_cluster81,2
9,S9_cluster82,7
9,S9_cluster83,7
9,S9_cluster84,3
9,S9_cluster85,3
9,S9_cluster86,6
9,S9_cluster87,2
9,S9_cluster88,2
9,S9_cluster89,6
9,S9_cluster9,18
9,S9_cluster90,2
9,S9_cluster91,2
9,S9_cluster92,4
9,S9_cluster93,4
9,S9_cluster94,3
9,S9_cluster95,4
9,S9_cluster96,3
9,S9_cluster97,3
9,S9_cluster98,2
9,S9_cluster99,2
9,noise,214
10,S10_cluster0,2
10,S10_cluster1,2
10,S10_cluster10,2
10,S10_cluster100,3
10,S10_cluster101,4
10,S10_cluster102,2
10,S10_cluster103,4
10,S10_cluster104,2
10,S10_cluster105,4
10,S10_cluster106,3
10,S10_cluster107,3
10,S10_cluster108,2
10,S10_cluster109,2
10,S10_cluster11,110
10,S10_cluster110,2
10,S10_cluster111,2
10,S10_cluster112,7
10,S10_cluster113,3
10,S10_cluster114,16
10,S10_cluster115,2
10,S10_cluster116,8
10,S10_cluster117,2
10,S10_cluster118,2
10,S10_cluster119,2
10,S10_cluster12,6
10,S10_cluster120,2
10,S10_cluster121,2
10,S10_cluster122,2
10,S10_cluster123,2
10,S10_cluster124,2
10,S10_cluster125,4
10,S10_cluster126,2
10,S10_cluster127,4
10,S10_cluster128,2
10,S10_cluster129,2
10,S10_cluster13,2
10,S10_cluster130,3
10,S10_cluster14,2
10,S10_cluster15,4
10,S10_cluster16,2
10,S10_cluster17,2
10,S10_cluster18,2
10,S10_cluster19,2
10,S10_cluster2,2
10,S10_cluster20,3
10,S10_cluster21,2
10,S10_cluster22,2
10,S10_cluster23,9
10,S10_cluster24,2
10,S10_cluster25,2
10,S10_cluster26,4
10,S10_cluster27,4
10,S10_cluster28,4
10,S10_cluster29,2
10,S10_cluster3,2
10,S10_cluster30,2
10,S10_cluster31,3
10,S10_cluster32,65
10,S10_cluster33,2
10,S10_cluster34,2
10,S10_cluster35,15
10,S10_cluster36,2
10,S10_cluster37,2
10,S10_cluster38,2
10,S10_cluster39,2
10,S10_cluster4,3
10,S10_cluster40,2
10,S10_cluster41,4
10,S10_cluster42,2
10,S10_cluster43,12
10,S10_cluster44,11
10,S10_cluster45,3
10,S10_cluster46,8
10,S10_cluster47,3
10,S10_cluster48,3
10,S10_cluster49,2
10,S10_cluster5,2
10,S10_cluster50,4
10,S10_cluster51,2
10,S10_cluster52,54
10,S10_cluster53,4
10,S10_cluster54,28
10,S10_cluster55,4
10,S10_cluster56,30
10,S10_cluster57,3
10,S10_cluster58,3
10,S10_cluster59,16
10,S10_cluster6,24
10,S10_cluster60,16
10,S10_cluster61,12
10,S10_cluster62,2
10,S10_cluster63,2
10,S10_cluster64,2
10,S10_cluster65,16
10,S10_cluster66,2
10,S10_cluster67,2
10,S10_cluster68,2
10,S10_cluster69,2
10,S10_cluster7,2
10,S10_cluster70,2
10,S10_cluster71,8
10,S10_cluster72,2
10,S10_cluster73,2
10,S10_cluster74,2
10,S10_cluster75,2
10,S10_cluster76,2
10,S10_cluster77,4
10,S10_cluster78,4
10,S10_cluster79,3
10,S10_cluster8,8
10,S10_cluster80,2
10,S10_cluster81,2
10,S10_cluster82,2
10,S10_cluster83,3
10,S10_cluster84,3
10,S10_cluster85,2
10,S10_cluster86,2
10,S10_cluster87,2
10,S10_cluster88,2
10,S10_cluster89,2
10,S10_cluster9,24
10,S10_cluster90,2
10,S10_cluster91,3
10,S10_cluster92,2
10,S10_cluster93,2
10,S10_cluster94,2
10,S10_cluster95,2
10,S10_cluster96,2
10,S10_cluster97,2
10,S10_cluster98,2
10,S10_cluster99,4
10,noise,230
11,S11_cluster0,16
11,S11_cluster1,16
11,S11_cluster10,2
11,S11_cluster100,2
11,S11_cluster101,3
11,S11_cluster102,2
11,S11_cluster103,2
11,S11_cluster104,2
11,S11_cluster105,2
11,S11_cluster106,2
11,S11_cluster107,2
11,S11_cluster108,2
11,S11_cluster109,2
11,S11_cluster11,5
11,S11_cluster110,2
11,S11_cluster111,2
11,S11_cluster112,4
11,S11_cluster113,16
11,S11_cluster114,2
11,S11_cluster115,2
11,S11_cluster116,11
11,S11_cluster12,3
11,S11_cluster13,2
11,S11_cluster14,2
11,S11_cluster15,4
11,S11_cluster16,2
11,S11_cluster17,2
11,S11_cluster18,2
11,S11_cluster19,2
11,S11_cluster2,18
11,S11_cluster20,2
11,S11_cluster21,2
11,S11_cluster22,2
11,S11_cluster23,4
11,S11_cluster24,6
11,S11_cluster25,3
11,S11_cluster26,3
11,S11_cluster27,3
11,S11_cluster28,4
11,S11_cluster29,8
11,S11_cluster3,2
11,S11_cluster30,2
11,S11_cluster31,8
11,S11_cluster32,4
11,S11_cluster33,7
11,S11_cluster34,88
11,S11_cluster35,3
11,S11_cluster36,4
11,S11_cluster37,4
11,S11_cluster38,10
11,S11_cluster39,5
11,S11_cluster4,2
11,S11_cluster40,2
11,S11_cluster41,3
11,S11_cluster42,2
11,S11_cluster43,2
11,S11_cluster44,3
11,S11_cluster45,2
11,S11_cluster46,5
11,S11_cluster47,2
11,S11_cluster48,2
11,S11_cluster49,2
11,S11_cluster5,2
11,S11_cluster50,4
11,S11_cluster51,2
11,S11_cluster52,3
11,S11_cluster53,3
11,S11_cluster54,2
11,S11_cluster55,2
11,S11_cluster56,4
11,S11_cluster57,4
11,S11_cluster58,8
11,S11_cluster59,2
11,S11_cluster6,2
11,S11_cluster60,4
11,S11_cluster61,2
11,S11_cluster62,4
11,S11_cluster63,4
11,S11_cluster64,2
11,S11_cluster65,3
11,S11_cluster66,8
11,S11_cluster67,2
11,S11_cluster68,2
11,S11_cluster69,2
11,S11_cluster7,2
11,S11_cluster70,7
11,S11_cluster71,40
11,S11_cluster72,2
11,S11_cluster73,2
11,S11_cluster74,2
11,S11_cluster75,3
11,S11_cluster76,6
11,S11_cluster77,2
11,S11_cluster78,2
11,S11_cluster79,6
11,S11_cluster8,8
11,S11_cluster80,2
11,S11_cluster81,2
11,S11_cluster82,2
11,S11_cluster83,29
11,S11_cluster84,2
11,S11_cluster85,2
11,S11_cluster86,2
11,S11_cluster87,2
11,S11_cluster88,4
11,S11_cluster89,2
11,S11_cluster9,4
11,S11_cluster90,3
11,S11_cluster91,2
11,S11_cluster92,2
11,S11_cluster93,3
11,S11_cluster94,2
11,S11_cluster95,2
11,S11_cluster96,2
11,S11_cluster97,200
11,S11_cluster98,2
11,S11_cluster99,2
11,noise,237
12,S12_cluster0,128
12,S12_cluster1,3
12,S12_cluster10,2
12,S12_cluster11,2
12,S12_cluster12,2
12,S12_cluster13,2
12,S12_cluster14,4
12,S12_cluster15,2
12,S12_cluster16,2
12,S12_cluster17,2
12,S12_cluster18,2
12,S12_cluster19,2
12,S12_cluster2,2
12,S12_cluster20,2
12,S12_cluster21,2
12,S12_cluster22,3
12,S12_cluster23,3
12,S12_cluster24,2
12,S12_cluster25,2
12,S12_cluster26,32
12,S12_cluster27,4
12,S12_cluster28,2
12,S12_cluster29,4
12,S12_cluster3,2
12,S12_cluster30,6
12,S12_cluster31,2
12,S12_cluster32,2
12,S12_cluster33,2
12,S12_cluster34,7
12,S12_cluster35,15
12,S12_cluster36,3
12,S12_cluster37,123
12,S12_cluster38,6
12,S12_cluster39,5
12,S12_cluster4,2
12,S12_cluster40,10
12,S12_cluster41,2
12,S12_cluster42,2
12,S12_cluster43,2
12,S12_cluster44,3
12,S12_cluster45,12
12,S12_cluster46,2
12,S12_cluster47,2
12,S12_cluster48,2
12,S12_cluster49,2
12,S12_cluster5,2
12,S12_cluster50,2
12,S12_cluster51,3
12,S12_cluster52,2
12,S12_cluster53,2
12,S12_cluster54,3
12,S12_cluster55,4
12,S12_cluster56,2
12,S12_cluster57,12
12,S12_cluster58,12
12,S12_cluster59,2
12,S12_cluster6,2
12,S12_cluster60,3
12,S12_cluster61,3
12,S12_cluster62,36
12,S12_cluster63,2
12,S12_cluster64,3
12,S12_cluster65,2
12,S12_cluster66,2
12,S12_cluster67,2
12,S12_cluster68,2
12,S12_cluster69,2
12,S12_cluster7,5
12,S12_cluster70,3
12,S12_cluster71,2
12,S12_cluster72,2
12,S12_cluster73,2
12,S12_cluster74,3
12,S12_cluster75,2
12,S12_cluster76,2
12,S12_cluster77,3
12,S12_cluster78,2
12,S12_cluster79,2
12,S12_cluster8,4
12,S12_cluster80,2
12,S12_cluster81,3
12,S12_cluster82,2
12,S12_cluster83,2
12,S12_cluster84,2
12,S12_cluster85,8
12,S12_cluster86,4
12,S12_cluster87,3
12,S12_cluster88,2
12,S12_cluster89,2
12,S12_cluster9,2
12,S12_cluster90,2
12,S12_cluster91,2
12,S12_cluster92,2
12,S12_cluster93,3
12,S12_cluster94,15
12,noise,382
13,S13_cluster0,97
13,S13_cluster1,12
13,S13_cluster10,2
13,S13_cluster100,15
13,S13_cluster101,12
13,S13_cluster102,3
13,S13_cluster103,2
13,S13_cluster104,2
13,S13_cluster105,2
13,S13_cluster106,2
13,S13_cluster107,8
13,S13_cluster108,2
13,S13_cluster109,2
13,S13_cluster11,2
13,S13_cluster110,4
13,S13_cluster111,2
13,S13_cluster112,2
13,S13_cluster113,4
13,S13_cluster114,9
13,S13_cluster115,2
13,S13_cluster116,3
13,S13_cluster117,2
13,S13_cluster118,2
13,S13_cluster119,2
13,S13_cluster12,2
13,S13_cluster120,2
13,S13_cluster121,4
13,S13_cluster122,2
13,S13_cluster123,2
13,S13_cluster124,25
13,S13_cluster125,2
13,S13_cluster126,2
13,S13_cluster127,2
13,S13_cluster128,2
13,S13_cluster129,2
13,S13_cluster13,27
13,S13_cluster130,2
13,S13_cluster131,2
13,S13_cluster132,2
13,S13_cluster133,2
13,S13_cluster134,2
13,S13_cluster135,2
13,S13_cluster14,2
13,S13_cluster15,2
13,S13_cluster16,5
13,S13_cluster17,2
13,S13_cluster18,3
13,S13_cluster19,2
13,S13_cluster2,4
13,S13_cluster20,2
13,S13_cluster21,2
13,S13_cluster22,3
13,S13_cluster23,2
13,S13_cluster24,2
13,S13_cluster25,12
13,S13_cluster26,3
13,S13_cluster27,10
13,S13_cluster28,4
13,S13_cluster29,2
13,S13_cluster3,3
13,S13_cluster30,5
13,S13_cluster31,2
13,S13_cluster32,2
13,S13_cluster33,2
13,S13_cluster34,2
13,S13_cluster35,2
13,S13_cluster36,6
13,S13_cluster37,6
13,S13_cluster38,30
13,S13_cluster39,30
13,S13_cluster4,2
13,S13_cluster40,4
13,S13_cluster41,8
13,S13_cluster42,4
13,S13_cluster43,4
13,S13_cluster44,6
13,S13_cluster45,2
13,S13_cluster46,6
13,S13_cluster47,2
13,S13_cluster48,4
13,S13_cluster49,4
13,S13_cluster5,2
13,S13_cluster50,2
13,S13_cluster51,6
13,S13_cluster52,2
13,S13_cluster53,3
13,S13_cluster54,2
13,S13_cluster55,8
13,S13_cluster56,2
13,S13_cluster57,4
13,S13_cluster58,2
13,S13_cluster59,4
13,S13_cluster6,10
13,S13_cluster60,4
13,S13_cluster61,6
13,S13_cluster62,2
13,S13_cluster63,3
13,S13_cluster64,6
13,S13_cluster65,2
13,S13_cluster66,2
13,S13_cluster67,2
13,S13_cluster68,2
13,S13_cluster69,2
13,S13_cluster7,4
13,S13_cluster70,8
13,S13_cluster71,2
13,S13_cluster72,4
13,S13_cluster73,2
13,S13_cluster74,2
13,S13_cluster75,6
13,S13_cluster76,2
13,S13_cluster77,2
13,S13_cluster78,2
13,S13_cluster79,2
13,S13_cluster8,2
13,S13_cluster80,5
13,S13_cluster81,3
13,S13_cluster82,4
13,S13_cluster83,8
13,S13_cluster84,8
13,S13_cluster85,8
13,S13_cluster86,2
13,S13_cluster87,2
13,S13_cluster88,4
13,S13_cluster89,2
13,S13_cluster9,3
13,S13_cluster90,4
13,S13_cluster91,3
13,S13_cluster92,4
13,S13_cluster93,3
13,S13_cluster94,30
13,S13_cluster95,2
13,S13_cluster96,2
13,S13_cluster97,2
13,S13_cluster98,2
13,S13_cluster99,3
13,noise,301
14,S14_cluster0,8
14,S14_cluster1,7
14,S14_cluster10,2
14,S14_cluster11,2
14,S14_cluster12,4
14,S14_cluster13,2
14,S14_cluster14,2
14,S14_cluster15,2
14,S14_cluster16,2
14,S14_cluster17,2
14,S14_cluster18,48
14,S14_cluster19,2
14,S14_cluster2,8
14,S14_cluster20,2
14,S14_cluster21,2
14,S14_cluster22,2
14,S14_cluster23,13
14,S14_cluster24,2
14,S14_cluster25,2
14,S14_cluster26,4
14,S14_cluster27,6
14,S14_cluster28,2
14,S14_cluster29,2
14,S14_cluster3,2
14,S14_cluster30,2
14,S14_cluster31,4
14,S14_cluster32,3
14,S14_cluster33,2
14,S14_cluster34,2
14,S14_cluster35,3
14,S14_cluster36,4
14,S14_cluster37,530
14,S14_cluster38,2
14,S14_cluster39,2
14,S14_cluster4,12
14,S14_cluster40,2
14,S14_cluster41,2
14,S14_cluster42,2
14,S14_cluster43,2
14,S14_cluster44,2
14,S14_cluster45,4
14,S14_cluster46,4
14,S14_cluster47,4
14,S14_cluster48,4
14,S14_cluster49,4
14,S14_cluster5,2
14,S14_cluster50,2
14,S14_cluster51,2
14,S14_cluster52,4
14,S14_cluster53,2
14,S14_cluster54,2
14,S14_cluster55,2
14,S14_cluster56,2
14,S14_cluster57,2
14,S14_cluster58,2
14,S14_cluster59,2
14,S14_cluster6,3
14,S14_cluster60,2
14,S14_cluster61,6
14,S14_cluster62,36
14,S14_cluster63,4
14,S14_cluster64,14
14,S14_cluster65,2
14,S14_cluster66,3
14,S14_cluster67,2
14,S14_cluster7,7
14,S14_cluster8,6
14,S14_cluster9,2
14,noise,163
15,S15_cluster0,8
15,S15_cluster1,291
15,S15_cluster10,2
15,S15_cluster100,6
15,S15_cluster101,2
15,S15_cluster102,2
15,S15_cluster103,2
15,S15_cluster104,2
15,S15_cluster105,3
15,S15_cluster106,2
15,S15_cluster107,2
15,S15_cluster108,3
15,S15_cluster109,2
15,S15_cluster11,3
15,S15_cluster110,4
15,S15_cluster111,2
15,S15_cluster112,6
15,S15_cluster113,2
15,S15_cluster12,3
15,S15_cluster13,2
15,S15_cluster14,6
15,S15_cluster15,2
15,S15_cluster16,4
15,S15_cluster17,2
15,S15_cluster18,4
15,S15_cluster19,2
15,S15_cluster2,4
15,S15_cluster20,2
15,S15_cluster21,4
15,S15_cluster22,2
15,S15_cluster23,14
15,S15_cluster24,4
15,S15_cluster25,14
15,S15_cluster26,3
15,S15_cluster27,2
15,S15_cluster28,22
15,S15_cluster29,4
15,S15_cluster3,2
15,S15_cluster30,2
15,S15_cluster31,3
15,S15_cluster32,3
15,S15_cluster33,3
15,S15_cluster34,2
15,S15_cluster35,2
15,S15_cluster36,3
15,S15_cluster37,2
15,S15_cluster38,9
15,S15_cluster39,5
15,S15_cluster4,2
15,S15_cluster40,5
15,S15_cluster41,15
15,S15_cluster42,15
15,S15_cluster43,2
15,S15_cluster44,3
15,S15_cluster45,2
15,S15_cluster46,3
15,S15_cluster47,2
15,S15_cluster48,2
15,S15_cluster49,2
15,S15_cluster5,3
15,S15_cluster50,2
15,S15_cluster51,3
15,S15_cluster52,3
15,S15_cluster53,2
15,S15_cluster54,2
15,S15_cluster55,3
15,S15_cluster56,2
15,S15_cluster57,2
15,S15_cluster58,2
15,S15_cluster59,3
15,S15_cluster6,2
15,S15_cluster60,2
15,S15_cluster61,2
15,S15_cluster62,16
15,S15_cluster63,7
15,S15_cluster64,3
15,S15_cluster65,3
15,S15_cluster66,7
15,S15_cluster67,2
15,S15_cluster68,2
15,S15_cluster69,2
15,S15_cluster7,2
15,S15_cluster70,3
15,S15_cluster71,4
15,S15_cluster72,4
15,S15_cluster73,4
15,S15_cluster74,4
15,S15_cluster75,4
15,S15_cluster76,2
15,S15_cluster77,2
15,S15_cluster78,2
15,S15_cluster79,4
15,S15_cluster8,6
15,S15_cluster80,4
15,S15_cluster81,4
15,S15_cluster82,6
15,S15_cluster83,4
15,S15_cluster84,5
15,S15_cluster85,3
15,S15_cluster86,7
15,S15_cluster87,4
15,S15_cluster88,3
15,S15_cluster89,2
15,S15_cluster9,3
15,S15_cluster90,2
15,S15_cluster91,20
15,S15_cluster92,9
15,S15_cluster93,2
15,S15_cluster94,2
15,S15_cluster95,4
15,S15_cluster96,2
15,S15_cluster97,2
15,S15_cluster98,2
15,S15_cluster99,2
15,noise,259
16,S16_cluster0,6
16,S16_cluster1,123
16,S16_cluster10,2
16,S16_cluster100,4
16,S16_cluster101,3
16,S16_cluster102,4
16,S16_cluster103,2
16,S16_cluster104,2
16,S16_cluster105,2
16,S16_cluster106,2
16,S16_cluster107,2
16,S16_cluster108,2
16,S16_cluster109,2
16,S16_cluster11,2
16,S16_cluster110,2
16,S16_cluster111,2
16,S16_cluster112,2
16,S16_cluster113,3
16,S16_cluster114,2
16,S16_cluster115,2
16,S16_cluster116,16
16,S16_cluster117,2
16,S16_cluster118,4
16,S16_cluster119,3
16,S16_cluster12,2
16,S16_cluster120,3
16,S16_cluster121,3
16,S16_cluster122,2
16,S16_cluster123,2
16,S16_cluster124,3
16,S16_cluster125,3
16,S16_cluster126,3
16,S16_cluster127,3
16,S16_cluster128,12
16,S16_cluster129,2
16,S16_cluster13,2
16,S16_cluster130,2
16,S16_cluster131,2
16,S16_cluster132,4
16,S16_cluster133,2
16,S16_cluster134,2
16,S16_cluster135,2
16,S16_cluster136,2
16,S16_cluster137,2
16,S16_cluster138,2
16,S16_cluster139,4
16,S16_cluster14,2
16,S16_cluster140,4
16,S16_cluster15,2
16,S16_cluster16,2
16,S16_cluster17,2
16,S16_cluster18,2
16,S16_cluster19,2
16,S16_cluster2,38
16,S16_cluster20,4
16,S16_cluster21,3
16,S16_cluster22,3
16,S16_cluster23,4
16,S16_cluster24,28
16,S16_cluster25,2
16,S16_cluster26,4
16,S16_cluster27,8
16,S16_cluster28,4
16,S16_cluster29,2
16,S16_cluster3,4
16,S16_cluster30,2
16,S16_cluster31,2
16,S16_cluster32,2
16,S16_cluster33,3
16,S16_cluster34,2
16,S16_cluster35,10
16,S16_cluster36,11
16,S16_cluster37,9
16,S16_cluster38,3
16,S16_cluster39,2
16,S16_cluster4,17
16,S16_cluster40,8
16,S16_cluster41,2
16,S16_cluster42,2
16,S16_cluster43,2
16,S16_cluster44,2
16,S16_cluster45,2
16,S16_cluster46,2
16,S16_cluster47,2
16,S16_cluster48,12
16,S16_cluster49,2
16,S16_cluster5,2
16,S16_cluster50,2
16,S16_cluster51,2
16,S16_cluster52,2
16,S16_cluster53,2
16,S16_cluster54,2
16,S16_cluster55,2
16,S16_cluster56,2
16,S16_cluster57,2
16,S16_cluster58,2
16,S16_cluster59,2
16,S16_cluster6,2
16,S16_cluster60,3
16,S16_cluster61,2
16,S16_cluster62,2
16,S16_cluster63,2
16,S16_cluster64,3
16,S16_cluster65,2
16,S16_cluster66,2
16,S16_cluster67,2
16,S16_cluster68,2
16,S16_cluster69,3
16,S16_cluster7,5
16,S16_cluster70,2
16,S16_cluster71,2
16,S16_cluster72,2
16,S16_cluster73,4
16,S16_cluster74,2
16,S16_cluster75,2
16,S16_cluster76,2
16,S16_cluster77,2
16,S16_cluster78,3
16,S16_cluster79,4
16,S16_cluster8,6
16,S16_cluster80,2
16,S16_cluster81,4
16,S16_cluster82,2
16,S16_cluster83,3
16,S16_cluster84,4
16,S16_cluster85,2
16,S16_cluster86,2
16,S16_cluster87,3
16,S16_cluster88,3
16,S16_cluster89,2
16,S16_cluster9,2
16,S16_cluster90,2
16,S16_cluster91,2
16,S16_cluster92,2
16,S16_cluster93,2
16,S16_cluster94,4
16,S16_cluster95,2
16,S16_cluster96,3
16,S16_cluster97,2
16,S16_cluster98,4
16,S16_cluster99,6
16,noise,380
17,S17_cluster0,8
17,S17_cluster1,5
17,S17_cluster10,2
17,S17_cluster100,3
17,S17_cluster101,4
17,S17_cluster102,4
17,S17_cluster103,4
17,S17_cluster104,2
17,S17_cluster105,30
17,S17_cluster106,2
17,S17_cluster107,2
17,S17_cluster108,3
17,S17_cluster109,2
17,S17_cluster11,2
17,S17_cluster110,2
17,S17_cluster111,2
17,S17_cluster112,7
17,S17_cluster113,2
17,S17_cluster114,5
17,S17_cluster115,2
17,S17_cluster12,3
17,S17_cluster13,3
17,S17_cluster14,4
17,S17_cluster15,2
17,S17_cluster16,6
17,S17_cluster17,6
17,S17_cluster18,12
17,S17_cluster19,3
17,S17_cluster2,25
17,S17_cluster20,4
17,S17_cluster21,2
17,S17_cluster22,2
17,S17_cluster23,3
17,S17_cluster24,4
17,S17_cluster25,2
17,S17_cluster26,2
17,S17_cluster27,2
17,S17_cluster28,2
17,S17_cluster29,4
17,S17_cluster3,4
17,S17_cluster30,2
17,S17_cluster31,4
17,S17_cluster32,3
17,S17_cluster33,2
17,S17_cluster34,2
17,S17_cluster35,8
17,S17_cluster36,24
17,S17_cluster37,22
17,S17_cluster38,4
17,S17_cluster39,3
17,S17_cluster4,38
17,S17_cluster40,2
17,S17_cluster41,3
17,S17_cluster42,23
17,S17_cluster43,2
17,S17_cluster44,4
17,S17_cluster45,2
17,S17_cluster46,2
17,S17_cluster47,3
17,S17_cluster48,2
17,S17_cluster49,24
17,S17_cluster5,2
17,S17_cluster50,11
17,S17_cluster51,2
17,S17_cluster52,6
17,S17_cluster53,112
17,S17_cluster54,3
17,S17_cluster55,3
17,S17_cluster56,2
17,S17_cluster57,2
17,S17_cluster58,6
17,S17_cluster59,2
17,S17_cluster6,3
17,S17_cluster60,2
17,S17_cluster61,3
17,S17_cluster62,2
17,S17_cluster63,2
17,S17_cluster64,2
17,S17_cluster65,2
17,S17_cluster66,2
17,S17_cluster67,2
17,S17_cluster68,2
17,S17_cluster69,2
17,S17_cluster7,60
17,S17_cluster70,3
17,S17_cluster71,10
17,S17_cluster72,2
17,S17_cluster73,2
17,S17_cluster74,2
17,S17_cluster75,2
17,S17_cluster76,2
17,S17_cluster77,2
17,S17_cluster78,2
17,S17_cluster79,2
17,S17_cluster8,3
17,S17_cluster80,3
17,S17_cluster81,2
17,S17_cluster82,2
17,S17_cluster83,4
17,S17_cluster84,4
17,S17_cluster85,2
17,S17_cluster86,2
17,S17_cluster87,4
17,S17_cluster88,2
17,S17_cluster89,2
17,S17_cluster9,2
17,S17_cluster90,2
17,S17_cluster91,2
17,S17_cluster92,4
17,S17_cluster93,2
17,S17_cluster94,2
17,S17_cluster95,21
17,S17_cluster96,4
17,S17_cluster97,2
17,S17_cluster98,2
17,S17_cluster99,2
17,noise,294
18,S18_cluster0,76
18,S18_cluster1,2
18,S18_cluster10,2
18,S18_cluster100,2
18,S18_cluster101,2
18,S18_cluster102,2
18,S18_cluster103,3
18,S18_cluster104,3
18,S18_cluster105,2
18,S18_cluster106,2
18,S18_cluster107,4
18,S18_cluster108,4
18,S18_cluster109,3
18,S18_cluster11,6
18,S18_cluster110,2
18,S18_cluster111,2
18,S18_cluster112,4
18,S18_cluster113,2
18,S18_cluster114,2
18,S18_cluster115,5
18,S18_cluster116,4
18,S18_cluster117,4
18,S18_cluster118,4
18,S18_cluster119,2
18,S18_cluster12,9
18,S18_cluster120,4
18,S18_cluster121,3
18,S18_cluster122,2
18,S18_cluster123,2
18,S18_cluster124,2
18,S18_cluster125,2
18,S18_cluster126,2
18,S18_cluster127,2
18,S18_cluster128,2
18,S18_cluster129,2
18,S18_cluster13,12
18,S18_cluster130,2
18,S18_cluster131,2
18,S18_cluster132,2
18,S18_cluster133,7
18,S18_cluster134,16
18,S18_cluster135,2
18,S18_cluster136,2
18,S18_cluster137,2
18,S18_cluster138,4
18,S18_cluster139,2
18,S18_cluster14,2
18,S18_cluster140,2
18,S18_cluster141,2
18,S18_cluster142,3
18,S18_cluster143,4
18,S18_cluster144,8
18,S18_cluster145,2
18,S18_cluster146,3
18,S18_cluster147,3
18,S18_cluster148,3
18,S18_cluster149,2
18,S18_cluster15,4
18,S18_cluster150,2
18,S18_cluster151,3
18,S18_cluster152,6
18,S18_cluster153,2
18,S18_cluster154,2
18,S18_cluster155,2
18,S18_cluster156,2
18,S18_cluster157,2
18,S18_cluster158,2
18,S18_cluster159,2
18,S18_cluster16,2
18,S18_cluster160,2
18,S18_cluster161,2
18,S18_cluster162,18
18,S18_cluster163,2
18,S18_cluster164,2
18,S18_cluster165,2
18,S18_cluster166,2
18,S18_cluster167,2
18,S18_cluster168,2
18,S18_cluster169,2
18,S18_cluster17,2
18,S18_cluster170,8
18,S18_cluster171,2
18,S18_cluster172,2
18,S18_cluster18,2
18,S18_cluster19,2
18,S18_cluster2,5
18,S18_cluster20,2
18,S18_cluster21,7
18,S18_cluster22,6
18,S18_cluster23,2
18,S18_cluster24,2
18,S18_cluster25,6
18,S18_cluster26,2
18,S18_cluster27,2
18,S18_cluster28,2
18,S18_cluster29,4
18,S18_cluster3,6
18,S18_cluster30,6
18,S18_cluster31,2
18,S18_cluster32,2
18,S18_cluster33,4
18,S18_cluster34,3
18,S18_cluster35,2
18,S18_cluster36,2
18,S18_cluster37,2
18,S18_cluster38,2
18,S18_cluster39,7
18,S18_cluster4,5
18,S18_cluster40,22
18,S18_cluster41,2
18,S18_cluster42,2
18,S18_cluster43,2
18,S18_cluster44,2
18,S18_cluster45,7
18,S18_cluster46,5
18,S18_cluster47,2
18,S18_cluster48,2
18,S18_cluster49,2
18,S18_cluster5,2
18,S18_cluster50,2
18,S18_cluster51,2
18,S18_cluster52,2
18,S18_cluster53,5
18,S18_cluster54,3
18,S18_cluster55,7
18,S18_cluster56,3
18,S18_cluster57,3
18,S18_cluster58,2
18,S18_cluster59,4
18,S18_cluster6,3
18,S18_cluster60,5
18,S18_cluster61,4
18,S18_cluster62,3
18,S18_cluster63,2
18,S18_cluster64,4
18,S18_cluster65,2
18,S18_cluster66,2
18,S18_cluster67,4
18,S18_cluster68,6
18,S18_cluster69,3
18,S18_cluster7,4
18,S18_cluster70,2
18,S18_cluster71,2
18,S18_cluster72,3
18,S18_cluster73,3
18,S18_cluster74,2
18,S18_cluster75,2
18,S18_cluster76,2
18,S18_cluster77,2
18,S18_cluster78,2
18,S18_cluster79,2
18,S18_cluster8,17
18,S18_cluster80,2
18,S18_cluster81,2
18,S18_cluster82,2
18,S18_cluster83,2
18,S18_cluster84,6
18,S18_cluster85,4
18,S18_cluster86,2
18,S18_cluster87,2
18,S18_cluster88,2
18,S18_cluster89,2
18,S18_cluster9,2
18,S18_cluster90,2
18,S18_cluster91,2
18,S18_cluster92,2
18,S18_cluster93,2
18,S18_cluster94,2
